time,close,VWAP,Volume,Volume MA,K,D,RSI
2022-11-28T09:15:00+01:00,0.8195,0.821702535,259984,178435.25,5.537412571,14.14392708,47.07086723
2022-11-28T09:20:00+01:00,0.8192,0.821694503,124474,176384.9,4.603610102,4.065147484,45.89862584
2022-11-28T09:25:00+01:00,0.8205,0.821688469,161413,167100.5,17.20753737,9.116186683,51.53151352
2022-11-28T09:30:00+01:00,0.8211,0.821685498,244664,177076.25,31.18527838,17.66547529,53.916369
2022-11-28T09:35:00+01:00,0.8222,0.821686428,207502,169279.4,55.83536366,34.74272647,57.99684339
2022-11-28T09:40:00+01:00,0.8227,0.82168882,106147,169912.85,72.55574467,53.1921289,59.7417834
2022-11-28T09:45:00+01:00,0.8221,0.821689347,87640,165481.35,78.22034203,68.87048345,56.69787697
2022-11-28T09:50:00+01:00,0.8222,0.821689892,71288,165660.65,76.37412532,75.71673734,57.09028885
2022-11-28T09:55:00+01:00,0.8224,0.821691051,86992,165555.35,72.64730632,75.74725789,57.91178983
2022-11-28T10:00:00+01:00,0.8245,0.821716328,494728,177669.05,82.8553085,77.29224671,65.40176561
2022-11-28T10:05:00+01:00,0.8238,0.82171895,48878,175628.55,85.73819997,80.41360493,61.47460102
2022-11-28T10:10:00+01:00,0.8213,0.821720766,216933,177062.2,67.78184719,78.79178522,49.9408146
2022-11-28T10:15:00+01:00,0.8205,0.821718219,218161,183947.5,37.04974853,63.52326523,46.90792193
2022-11-28T10:20:00+01:00,0.8185,0.821689419,489695,202483.9,10.24237118,38.35798897,40.31611098
2022-11-28T10:25:00+01:00,0.8183,0.82166758,271315,213396.75,2.60123467,16.63111813,39.71507752
2022-11-28T10:30:00+01:00,0.818,0.821648466,250189,221744,8.88E-15,4.28120195,38.78114272
2022-11-28T10:35:00+01:00,0.8196,0.821582464,1122136,273119.8,9.121565244,3.907599971,46.06579518
2022-11-28T10:40:00+01:00,0.8191,0.821553347,593518,297378,16.02214914,8.381238128,44.29207797
2022-11-28T10:45:00+01:00,0.8202,0.821547287,163652,299102,28.75418112,17.96596517,48.94918138
2022-11-28T10:50:00+01:00,0.8204,0.821544793,78914,264911.15,33.39416307,26.05683111,49.77137147
2022-11-28T10:55:00+01:00,0.821,0.82154395,109597,257391.8,43.36582631,35.17139017,52.25563457
2022-11-28T11:00:00+01:00,0.8183,0.821524225,328693,267602.75,34.8550293,37.20500623,42.15229985
2022-11-28T11:05:00+01:00,0.8187,0.821519703,75099,263287.05,27.48224628,35.2343673,43.88332917
2022-11-28T11:10:00+01:00,0.8187,0.821514204,95168,255812.25,18.1043563,26.81387729,43.88332917
2022-11-28T11:15:00+01:00,0.8195,0.8215124,36410,247257.65,35.51511055,27.03390437,47.52554459
2022-11-28T11:20:00+01:00,0.8202,0.821510708,48688,244384.7,58.24002963,37.28649882,50.54990535
2022-11-28T11:25:00+01:00,0.821,0.82150603,287387,254372.05,84.0790058,59.27804866,53.82531924
2022-11-28T11:30:00+01:00,0.819,0.821493704,297524,265683.85,77.73132041,73.35011862,45.67933566
2022-11-28T11:35:00+01:00,0.8193,0.821486336,162500,269459.25,66.77416684,76.19483102,46.97564385
2022-11-28T11:40:00+01:00,0.8201,0.821483342,87287,249087.2,56.92567095,67.1437194,50.37646874
2022-11-28T11:45:00+01:00,0.8207,0.821481389,98765,251581.55,72.10537201,65.26840327,52.82050745
2022-11-28T11:50:00+01:00,0.82,0.821478787,115372,246503.5,75.62313896,68.21806064,49.7424344
2022-11-28T11:55:00+01:00,0.8199,0.821457571,471552,259173.05,72.55045284,73.42632127,49.300443
2022-11-28T12:00:00+01:00,0.8215,0.821456472,78582,238617.4,75.41978128,74.53112436,56.0321698
2022-11-28T12:05:00+01:00,0.822,0.821459092,279370,239020.15,87.07881799,78.34968403,57.91281513
2022-11-28T12:10:00+01:00,0.8225,0.82146204,134327,233227.05,100,87.49953309,59.76612652
2022-11-28T12:15:00+01:00,0.8225,0.821464924,117117,182976.1,100,95.69293933,59.76612652
2022-11-28T12:20:00+01:00,0.8214,0.821465737,128364,159718.4,85.71536564,95.23845521,53.72938682
2022-11-28T12:25:00+01:00,0.8201,0.821463789,107505,156911.05,56.94837459,80.88791341,47.60908893
2022-11-28T12:30:00+01:00,0.8194,0.821457422,173145,161622.6,23.61504125,55.42626049,44.65916608
2022-11-28T12:35:00+01:00,0.8184,0.821451615,102456,161265.55,4.566342281,28.37658604,40.77252009
2022-11-28T12:40:00+01:00,0.819,0.821446134,112295,150445.65,5.533942729,11.23844209,43.925806
2022-11-28T12:45:00+01:00,0.8195,0.821442044,101463,151763.85,15.55542097,8.551901992,46.4828405
2022-11-28T12:50:00+01:00,0.8199,0.821439233,79557,150983.3,29.1272978,16.73888716,48.5058867
2022-11-28T12:55:00+01:00,0.8193,0.821436403,70678,152696.7,32.26617289,25.64963055,45.71436274
2022-11-28T13:00:00+01:00,0.8194,0.82142371,337043,167114.45,31.8915452,31.0950053,46.26937457
2022-11-28T13:05:00+01:00,0.8191,0.821413973,196707,162580.45,25.37009994,29.84260601,44.78991376
2022-11-28T13:10:00+01:00,0.8209,0.821409247,229268,159167.65,40.33859815,32.53341443,54.24353565
2022-11-28T13:15:00+01:00,0.8198,0.821405164,171429,159614.1,44.69189112,36.8001964,48.74991657
2022-11-28T13:20:00+01:00,0.8212,0.821404143,75085,159004,62.60497137,49.21182021,54.99693365
2022-11-28T13:25:00+01:00,0.821,0.82140394,73231,157727.3,69.92463836,59.07383361,53.98457489
2022-11-28T13:30:00+01:00,0.8206,0.821403036,89021,156409.75,82.06112802,71.53024592,51.92586848
2022-11-28T13:35:00+01:00,0.8191,0.821401365,47774,135220.85,66.9952093,72.99365856,44.99614381
2022-11-28T13:40:00+01:00,0.8178,0.821372564,400254,151304.45,36.03422628,61.69685453,40.0123196
2022-11-28T13:45:00+01:00,0.8179,0.821359926,186399,146655.9,11.11086269,38.04676609,40.5577309
2022-11-28T13:50:00+01:00,0.8168,0.821348022,147726,147325.85,1.213269594,16.11945286,36.61416941
2022-11-28T13:55:00+01:00,0.8181,0.82134248,78091,145374.55,13.87054307,8.731558453,43.59443964
2022-11-28T14:00:00+01:00,0.8177,0.821339964,36201,140766.4,22.53153533,12.53844933,42.05965624
2022-11-28T14:05:00+01:00,0.8178,0.821335524,62825,138532.4,33.39228698,23.26478846,42.60368852
2022-11-28T14:10:00+01:00,0.8181,0.821318754,255493,142649.8,34.66000555,30.19460929,44.29356479
2022-11-28T14:15:00+01:00,0.8176,0.821312895,82396,141646.8,34.67940477,34.2438991,42.07035458
2022-11-28T14:20:00+01:00,0.8184,0.821282569,475052,159784.65,42.07391293,37.13777442,46.68163353
2022-11-28T14:25:00+01:00,0.8198,0.821278451,106925,160057.75,59.01616429,45.256494,53.63692716
2022-11-28T14:30:00+01:00,0.8197,0.821275067,129847,162572.25,80.76614309,60.61874011,53.10405508
2022-11-28T14:35:00+01:00,0.8201,0.821272849,83393,163208,95.84421661,78.54217467,55.02865145
2022-11-28T14:40:00+01:00,0.8189,0.821266606,138312,153271.45,86.64903928,87.753133,48.58656555
2022-11-28T14:45:00+01:00,0.8178,0.821258956,128216,149846.9,67.56630802,83.35318797,43.5532482
2022-11-28T14:50:00+01:00,0.8186,0.821250479,168303,146798.65,54.4621547,69.55916733,47.78946557
2022-11-28T14:55:00+01:00,0.8187,0.821246358,89035,142678.95,53.96451683,58.66432652,48.31165325
2022-11-28T15:00:00+01:00,0.8175,0.821237834,141846,146017,43.26026933,50.56231362,42.78202712
2022-11-28T15:05:00+01:00,0.8172,0.821232729,69740,145842.45,23.03108932,40.08529183,41.50309057
2022-11-28T15:10:00+01:00,0.8181,0.821229466,52965,144039.65,14.55389383,26.9484175,46.65520639
2022-11-28T15:15:00+01:00,0.8174,0.82122753,28809,143091.4,17.49487966,18.35995427,43.44981654
2022-11-28T15:20:00+01:00,0.8172,0.821222216,71141,126635.75,20.07574117,17.37483822,42.55031856
2022-11-28T15:25:00+01:00,0.8189,0.821218469,67501,120690.85,32.51533645,23.36198576,51.70278149
2022-11-28T15:30:00+01:00,0.8228,0.821224539,589474,142778.25,61.05102284,37.88070015,65.34345891
2022-11-28T15:35:00+01:00,0.8266,0.821425813,2139888,245868.1,91.80349466,61.78995132,73.26623831
2022-11-28T15:40:00+01:00,0.8238,0.821452918,476965,267906.3,88.19376491,80.34942747,62.01614263
2022-11-28T15:45:00+01:00,0.8226,0.8214885,770868,303308.45,72.08044351,84.02590103,57.91194406
2022-11-28T15:50:00+01:00,0.8238,0.821501291,395362,310301.9,58.9056061,73.05993817,60.7120091
2022-11-28T15:55:00+01:00,0.8201,0.821498488,401128,326238.5,46.00882368,58.9982911,49.72687047
2022-11-28T16:00:00+01:00,0.8213,0.821493308,501298,327550.8,40.55510271,48.48984416,52.71512371
2022-11-28T16:05:00+01:00,0.8169,0.821419453,1263395,385374.3,21.64662293,36.07018311,42.69422399
2022-11-28T16:10:00+01:00,0.8186,0.821390344,551553,406459.6,18.67436901,26.95869822,46.89462626
2022-11-28T16:15:00+01:00,0.8174,0.821375402,254403,415010.1,8.936622315,16.41920475,44.41957664
2022-11-28T16:20:00+01:00,0.8148,0.821271438,1080695,462129.25,7.686606173,11.76586583,39.54907249
2022-11-28T16:25:00+01:00,0.8149,0.821240226,312149,471325.9,2.298736932,6.307321807,39.82237641
2022-11-28T16:30:00+01:00,0.8136,0.821198946,362056,481013.55,0.270192665,3.418511924,37.451853
2022-11-28T16:35:00+01:00,0.8145,0.821166051,275750,490349.3,2.744066135,1.770998578,40.10986073
2022-11-28T16:40:00+01:00,0.8161,0.821154923,128093,489661.65,9.141576146,4.051944982,44.61584318
2022-11-28T16:45:00+01:00,0.8159,0.821140224,191390,495744.15,18.25595369,10.04719866,44.16849929
2022-11-28T16:50:00+01:00,0.8146,0.821099641,389264,512559.1,21.2563115,16.21794711,41.27179722
2022-11-28T16:55:00+01:00,0.8154,0.821086983,138815,518059.4,23.56840623,21.02689047,43.71799768
2022-11-28T17:00:00+01:00,0.812,0.820974951,847790,556891.85,14.45402869,19.75958214,36.71799909
2022-11-28T17:05:00+01:00,0.8111,0.820900219,482609,577647.25,8.979797409,15.66741078,35.11519285
2022-11-28T17:10:00+01:00,0.8098,0.82084449,335082,564927.65,3.55E-15,7.811275366,32.88238739
2022-11-28T17:15:00+01:00,0.8061,0.820515067,1608769,538371.7,3.55E-15,2.993265803,27.51907892
2022-11-28T17:20:00+01:00,0.8103,0.82027595,1309764,580011.65,23.49254497,7.830848324,39.56847402
2022-11-28T17:25:00+01:00,0.813,0.820188765,758319,579384.2,56.82587831,26.77280776,45.80573646
2022-11-28T17:30:00+01:00,0.8174,0.820127957,1004846,609858.4,90.15921164,56.82587831,54.11681861
2022-11-28T17:35:00+01:00,0.8167,0.820094162,644868,622045.4,98.26365092,81.74958029,52.73132978
2022-11-28T17:40:00+01:00,0.8204,0.820082838,931279,643544.45,98.26365092,95.56217116,58.74374469
2022-11-28T17:45:00+01:00,0.8214,0.820110994,1546396,657694.5,98.26365092,98.26365092,60.21660107
2022-11-28T17:50:00+01:00,0.8225,0.820118277,326200,646426.85,100,98.84243395,61.83081415
2022-11-28T17:55:00+01:00,0.8259,0.820467069,4224599,844936.65,100,99.42121697,66.37256801
2022-11-28T18:00:00+01:00,0.8278,0.820570715,1233183,852561.05,100,100,68.61969312
2022-11-28T18:05:00+01:00,0.8235,0.820625347,841065,879006.85,92.20560795,97.40186932,59.0090641
2022-11-28T18:10:00+01:00,0.8222,0.82063728,456835,883745.8,82.32410126,91.50990307,56.43561329
2022-11-28T18:15:00+01:00,0.8261,0.820729143,1749297,957423.15,76.80592916,83.77854612,61.81568524
2022-11-28T18:20:00+01:00,0.8262,0.82076802,639850,983011,79.18739702,79.43914248,61.94545786
2022-11-28T18:25:00+01:00,0.8239,0.820776708,182721,982577.55,75.89224363,77.29518994,57.13575195
2022-11-28T18:30:00+01:00,0.8231,0.820783902,222652,974246.95,62.27195607,72.45053224,55.52097344
2022-11-28T18:35:00+01:00,0.8252,0.820791794,163233,975467.85,47.10800613,61.75740194,58.81170755
2022-11-28T18:40:00+01:00,0.8245,0.820800055,160758,941116.25,36.51566125,48.63187449,57.29017551
2022-11-28T18:45:00+01:00,0.8224,0.820805645,192723,926621.95,22.32078758,35.31481832,52.87100448
2022-11-28T18:50:00+01:00,0.8211,0.820807137,169992,918367.45,9.564328377,22.80025907,50.2851213
2022-11-28T18:55:00+01:00,0.8226,0.820809601,125797,844218.85,5.178393757,12.35450324,53.13343027
2022-11-28T19:00:00+01:00,0.8221,0.820812866,138761,785668.7,8.410089502,7.717603879,52.06267403
2022-11-28T19:05:00+01:00,0.8206,0.820812196,496705,772588,8.410089502,7.332857587,48.88022201
2022-11-28T19:10:00+01:00,0.8204,0.820811868,57451,725218.25,3.231695745,6.68395825,48.45492071
2022-11-28T19:15:00+01:00,0.8209,0.820812054,128420,699395.85,2.915202453,4.852329233,49.63475012
2022-11-28T19:20:00+01:00,0.821,0.82081222,90163,657340.05,6.440912922,4.19593704,49.88183256
2022-11-28T19:25:00+01:00,0.8219,0.820833968,1369854,648512.95,15.58755831,8.314557896,52.1567155
2022-11-28T19:30:00+01:00,0.8213,0.820835049,120532,638229.55,19.28880456,13.77242526,50.51067518
2022-11-28T19:35:00+01:00,0.8218,0.820835764,153663,434682.75,26.76656176,20.54764154,51.87373779
2022-11-28T19:40:00+01:00,0.8203,0.820835762,56143,375830.75,17.61991636,21.22509423,47.6350015
2022-11-28T19:45:00+01:00,0.8212,0.820835619,90592,338307.1,20.06995598,21.48547804,50.26115717
2022-11-28T19:50:00+01:00,0.8207,0.820834911,301196,330525.15,16.11097597,17.93361611,48.79700991
2022-11-28T19:55:00+01:00,0.8185,0.820832101,139576,250039.1,16.11097597,17.43063598,42.87829832
2022-11-28T20:00:00+01:00,0.8176,0.820821834,313526,233722.9,7.044487659,13.0888132,40.70325638
2022-11-28T20:05:00+01:00,0.8181,0.820817369,151379,232155.8,5.083126282,9.412863305,42.44983775
2022-11-28T20:10:00+01:00,0.8173,0.82079903,529811,247513.75,5.083126282,5.736913408,40.39944057
2022-11-28T20:15:00+01:00,0.8166,0.820782051,365545,257629.35,5.083126282,5.083126282,38.64070812
2022-11-28T20:20:00+01:00,0.8184,0.820777731,128429,256012.9,16.28025628,8.815502946,45.24203004
2022-11-28T20:25:00+01:00,0.8178,0.820773218,146176,253685.55,28.4116441,16.59167555,43.55974594
2022-11-28T20:30:00+01:00,0.8179,0.820768445,138099,252090.9,41.46586062,28.71925366,43.93393473
2022-11-28T20:35:00+01:00,0.8195,0.820766077,115737,251587.9,52.99830484,40.95860319,49.68209684
2022-11-28T20:40:00+01:00,0.8218,0.820771607,818376,285568.65,74.20025035,56.22147194,56.57444003
2022-11-28T20:45:00+01:00,0.8204,0.820771109,258735,273670.15,85.81544274,71.00466598,51.9131451
2022-11-28T20:50:00+01:00,0.821,0.820771257,138490,277722.1,85.94646221,81.9873851,53.67476359
2022-11-28T20:55:00+01:00,0.8203,0.820770922,125642,277583.2,76.16697449,82.64295981,51.3129587
2022-11-28T21:00:00+01:00,0.8206,0.820770372,104699,278310,76.85265145,79.65536272,52.2820475
2022-11-28T21:05:00+01:00,0.8204,0.820769602,137032,216668.9,72.89489593,75.30484062,51.5454438
2022-11-28T21:10:00+01:00,0.8215,0.820770433,173580,219321.3,80.26386508,76.67047082,55.27755221
2022-11-28T21:15:00+01:00,0.8224,0.820772217,166665,219971.4,88.24211253,80.46695785,58.11980581
2022-11-28T21:20:00+01:00,0.8217,0.820774229,140066,224167.55,92.56273179,87.02290313,55.1823094
2022-11-28T21:25:00+01:00,0.822,0.820774825,45127,221894.3,90.58714049,90.46399493,56.20394514
2022-11-28T21:30:00+01:00,0.8224,0.820777841,178665,215767.75,89.37887808,90.84291678,57.59203462
2022-11-28T21:35:00+01:00,0.822,0.820779825,115346,214556.25,88.69890358,89.55497405,55.69116023
2022-11-28T21:40:00+01:00,0.8226,0.820780824,50646,201412.25,92.35098223,90.1429213,57.93399956
2022-11-28T21:45:00+01:00,0.8221,0.820783254,155238,201605.2,80.32159373,87.12382651,55.41660583
2022-11-28T21:50:00+01:00,0.8225,0.820783609,21242,176176.75,80.66904402,84.44720666,57.02541308
2022-11-28T21:55:00+01:00,0.8227,0.820789868,287121,172255.55,80.05498353,80.34854043,57.84451819
2022-11-28T22:00:00+01:00,0.8214,0.820791817,202709,175969.55,59.95930111,73.56110956,51.03530855
2022-11-28T22:05:00+01:00,0.8194,0.820790694,155762,176448.85,31.98524161,57.33317542,42.70622838
2022-11-28T22:10:00+01:00,0.8187,0.820788538,108103,174949.05,1.42E-14,30.64818091,40.23140492
2022-11-28T22:15:00+01:00,0.8204,0.820788107,50045,171664.45,14.65823736,15.54782633,48.09777771
2022-11-28T22:20:00+01:00,0.8213,0.820788341,101183,135804.8,36.06718107,16.90847281,51.72055795
2022-11-28T22:25:00+01:00,0.8214,0.82078846,17883,123762.2,58.45382428,36.3930809,52.12045502
2022-11-28T22:30:00+01:00,0.8213,0.820789391,132497,123462.55,65.31454151,53.27851562,51.65964483
2022-11-28T22:35:00+01:00,0.8197,0.820789126,53399,119850.4,52.56486117,58.77774232,44.8301478
2022-11-28T22:40:00+01:00,0.8192,0.820787918,90783,119154.6,35.24181564,51.04040611,42.92056944
2022-11-28T22:45:00+01:00,0.8211,0.820787867,86393,116622.65,34.74055889,40.84907857,51.39343848
2022-11-28T22:50:00+01:00,0.8216,0.820788463,80884,111987.85,50.91935662,40.30057705,53.35567242
2022-11-28T22:55:00+01:00,0.822,0.820790468,148476,111078.4,73.6608638,53.10692644,54.92343876
2022-11-28T23:00:00+01:00,0.8221,0.820790819,24753,105312.75,81.21331808,68.59784617,55.32768468
2022-11-28T23:05:00+01:00,0.8215,0.820791789,80703,107091.55,83.01717154,79.2971178,52.29721879
2022-11-28T23:10:00+01:00,0.8213,0.820792706,109342,103625.4,79.62728257,81.28592406,51.28877281
2022-11-28T23:15:00+01:00,0.821,0.820792821,51524,100434.3,72.05129569,78.2319166,49.73941867
2022-11-28T23:20:00+01:00,0.8213,0.820792871,26513,99227.65,67.98357356,73.22071728,51.32298765
2022-11-28T23:25:00+01:00,0.8215,0.820793354,57773,94354.4,69.03536228,69.69007718,52.39973127
2022-11-28T23:30:00+01:00,0.8235,0.820798513,216891,104136.85,81.37453037,72.79782207,61.5574153
2022-11-28T23:35:00+01:00,0.8234,0.820809369,352474,107404.5,91.00480682,80.47156649,60.92626112
2022-11-28T23:40:00+01:00,0.8229,0.820812031,100998,102318.95,92.04086264,88.14006661,57.738573
2022-11-28T23:45:00+01:00,0.8216,0.820813488,117785,100420.1,72.01500298,85.02022415,50.36084951
2022-11-28T23:50:00+01:00,0.8219,0.820813893,46152,97322.55,45.87256179,69.97614247,51.88864936
2022-11-28T23:55:00+01:00,0.8217,0.820814912,116361,100638.35,22.26742589,46.71833022,50.76684854
2022-11-29T00:00:00+01:00,0.8195,0.820813198,276527,109405.55,8.959952218,25.69997997,40.41603551
2022-11-29T00:05:00+01:00,0.8196,0.820806808,483237,132673.25,3.826288006,11.68455537,41.00484205
2022-11-29T00:10:00+01:00,0.8207,0.820805197,346145,143355.65,11.60448232,8.130240847,47.187272
2022-11-29T00:15:00+01:00,0.8219,0.820805635,62614,143816.4,31.40859441,15.61312158,52.97662316
2022-11-29T00:20:00+01:00,0.823,0.820810089,211897,149872.1,57.52407729,33.51238467,57.56836232
2022-11-29T00:25:00+01:00,0.8243,0.820816894,190879,155096.4,80.18129179,56.37132116,62.25881038
2022-11-29T00:30:00+01:00,0.8227,0.820820086,139221,158013.25,81.56887216,73.09141375,54.30259654
2022-11-29T00:35:00+01:00,0.8225,0.820821168,51226,153150.75,74.31524671,78.68847022,53.3842357
2022-11-29T00:40:00+01:00,0.8225,0.820822789,85247,156175.45,60.77213428,72.21875105,53.3842357
2022-11-29T00:45:00+01:00,0.8227,0.820823873,52309,154755.75,60.73911657,65.27549918,54.28096059
2022-11-29T00:50:00+01:00,0.822,0.820825709,102608,154419.05,56.50744803,59.33956629,50.6112942
2022-11-29T00:55:00+01:00,0.8207,0.820828454,1279534,215819.55,43.07655543,53.44104001,44.5831968
2022-11-29T01:00:00+01:00,0.8195,0.819666667,486962,238842,21.91788067,40.50062804,39.86333751
2022-11-29T01:05:00+01:00,0.8205,0.819787727,188783,245392.5,14.12540589,26.37328066,45.08108691
2022-11-29T01:10:00+01:00,0.8166,0.817701692,1455688,307332.35,7.766077586,14.60312138,33.04065972
2022-11-29T01:15:00+01:00,0.8181,0.817831369,1368541,358135.7,15.37508557,12.42218968,39.71029398
2022-11-29T01:20:00+01:00,0.8203,0.817941973,238268,364999.2,24.56818707,15.90311674,47.9061352
2022-11-29T01:25:00+01:00,0.8183,0.817972355,142985,366259.2,35.10795077,25.01707447,42.27923184
2022-11-29T01:30:00+01:00,0.8182,0.817995124,187414,373322.3,37.73556315,32.470567,42.01351321
2022-11-29T01:35:00+01:00,0.82,0.818030216,122053,373606.9,44.71606609,39.18652667,48.31077991
2022-11-29T01:40:00+01:00,0.8186,0.818062846,131844,366372.75,51.81890773,44.75684566,44.28268709
2022-11-29T01:45:00+01:00,0.8172,0.818056151,68444,345633.1,53.49893238,50.01130206,40.63405349
2022-11-29T01:50:00+01:00,0.8176,0.818042208,112916,333971.65,43.7794335,49.6990912,42.10188877
2022-11-29T01:55:00+01:00,0.8177,0.818043488,64186,334050.25,44.05326662,47.11054417,42.48475546
2022-11-29T02:00:00+01:00,0.8172,0.81803635,74730,327191.9,49.56356496,45.79875503,41.02400531
2022-11-29T02:05:00+01:00,0.8182,0.818029684,117678,323531.85,61.64683677,51.75455612,45.09036728
2022-11-29T02:10:00+01:00,0.8181,0.818032907,65647,319853.15,69.30837794,60.17292656,44.75802442
2022-11-29T02:15:00+01:00,0.8186,0.818036507,34972,319040.45,82.06261376,71.00594282,46.86676673
2022-11-29T02:20:00+01:00,0.8183,0.818036788,2942,314925.2,79.12336758,76.83145309,45.73860045
2022-11-29T02:25:00+01:00,0.8192,0.818073751,169680,320793.75,86.87872129,82.68823421,49.65402463
2022-11-29T02:30:00+01:00,0.8196,0.818096041,86048,319965.75,90.03087544,85.34432144,51.33479563
2022-11-29T02:35:00+01:00,0.8242,0.818467128,422240,277101.05,100,92.30319891,65.56999132
2022-11-29T02:40:00+01:00,0.827,0.818946707,375050,271505.45,100,96.67695848,71.10964539
2022-11-29T02:45:00+01:00,0.829,0.820645838,1218037,322968.15,100,100,74.29149067
2022-11-29T02:50:00+01:00,0.8296,0.821103669,420801,271223.8,100,100,75.17482368
2022-11-29T02:55:00+01:00,0.8279,0.82126103,166551,211124.3,93.03725796,97.67908599,68.04132352
2022-11-29T03:00:00+01:00,0.8302,0.821533003,265850,212503.4,89.86346809,94.30024202,71.92319805
2022-11-29T03:05:00+01:00,0.833,0.822327041,623518,236530.05,89.86346809,90.92139805,75.78011022
2022-11-29T03:10:00+01:00,0.8338,0.822922329,478621,251090.4,96.82621014,92.18438211,76.76231406
2022-11-29T03:15:00+01:00,0.8357,0.824120147,994719,294723.7,100,95.56322608,78.94610116
2022-11-29T03:20:00+01:00,0.8344,0.824363085,245738,300418.4,94.86798824,97.23139946,73.83346263
2022-11-29T03:25:00+01:00,0.8328,0.824483393,140440,304018.2,83.87720206,92.91506343,67.99680496
2022-11-29T03:30:00+01:00,0.8309,0.824762495,431642,319954.5,64.31298997,81.01939342,61.75380922
2022-11-29T03:35:00+01:00,0.8312,0.824877825,209964,327243.4,49.39962184,65.86327129,62.3417279
2022-11-29T03:40:00+01:00,0.8315,0.824907885,50932,326053.5,29.38598094,47.69953091,62.95498631
2022-11-29T03:45:00+01:00,0.8311,0.824946977,66599,323499.55,15.61685971,31.4674875,61.5165245
2022-11-29T03:50:00+01:00,0.8311,0.825064899,218230,331128.7,2.328906264,15.77724897,61.5165245
2022-11-29T03:55:00+01:00,0.8305,0.825189243,250744,341917.3,-4.44E-15,5.98192199,59.16476987
2022-11-29T04:00:00+01:00,0.8312,0.825250662,135170,348528.7,3.153663387,1.827523217,61.03627968
2022-11-29T04:05:00+01:00,0.8313,0.825412338,307569,355423.15,6.76702833,3.306897239,61.30908494
2022-11-29T04:10:00+01:00,0.8317,0.825454064,82436,355242.55,12.28921066,7.403300794,62.44185342
2022-11-29T04:15:00+01:00,0.8312,0.825533022,161761,342218.6,10.66804837,9.908095787,60.07421722
2022-11-29T04:20:00+01:00,0.8321,0.825550843,35135,325222.85,13.19367708,12.05031204,62.80789389
2022-11-29T04:25:00+01:00,0.8322,0.825614565,113311,269986.55,16.63697854,13.49956799,63.11012769
2022-11-29T04:30:00+01:00,0.8313,0.825664489,105431,254218.05,15.10447745,14.97837769,58.50233774
2022-11-29T04:35:00+01:00,0.8307,0.825683205,45062,248143.6,8.965483793,13.56897993,55.58845773
2022-11-29T04:40:00+01:00,0.832,0.82574717,137851,241743.65,20.49209418,14.85401847,60.21250081
2022-11-29T04:45:00+01:00,0.8318,0.825766311,40016,212568.55,36.45916692,21.9722483,59.19142927
2022-11-29T04:50:00+01:00,0.8309,0.825772095,13708,189322.9,36.45916692,31.13680934,54.69646771
2022-11-29T04:55:00+01:00,0.8313,0.825888658,282597,153716.8,22.26198894,31.72677426,56.28536625
2022-11-29T05:00:00+01:00,0.8345,0.826267803,659487,174404.25,39.62824953,32.78313513,66.42917018
2022-11-29T05:05:00+01:00,0.833,0.82660077,642105,199487.5,53.17219184,38.35414344,59.46367907
2022-11-29T05:10:00+01:00,0.8326,0.826791975,447801,200295.45,55.48272826,49.42772321,57.72542417
2022-11-29T05:15:00+01:00,0.8347,0.826909885,247939,202194.2,47.78966183,52.14819398,63.7213564
2022-11-29T05:20:00+01:00,0.8358,0.827028216,211705,210232.85,67.52153299,56.9313077,66.40892428
2022-11-29T05:25:00+01:00,0.8386,0.828053828,1590075,286406.65,92.2494137,69.18686951,72.07900587
2022-11-29T05:30:00+01:00,0.84,0.828824988,1187990,334894.65,99.94248014,86.57114228,74.40532702
2022-11-29T05:35:00+01:00,0.838,0.828924844,190572,331886.05,85.70224874,92.63138086,65.95155598
2022-11-29T05:40:00+01:00,0.8397,0.829153679,420475,346151.3,76.82942498,87.49138462,69.15912996
2022-11-29T05:45:00+01:00,0.8409,0.829378748,383056,349925.65,71.44239763,77.99135712,71.22016209
2022-11-29T05:50:00+01:00,0.8399,0.829756525,652798,378443.75,73.53779511,73.93653924,67.1904928
2022-11-29T05:55:00+01:00,0.8387,0.829819447,131370,376924.2,62.46526205,69.14848493,62.61232007
2022-11-29T06:00:00+01:00,0.8425,0.830062708,427522,396543.55,59.12623512,65.04309742,69.66185418
2022-11-29T06:05:00+01:00,0.8417,0.830253492,322326,406994.3,56.14196518,59.24448745,66.80598477
2022-11-29T06:10:00+01:00,0.8414,0.83058062,569011,430173.3,58.7263531,57.99818447,65.71794877
2022-11-29T06:15:00+01:00,0.8428,0.830695461,203227,438081.55,55.2747139,56.71434406,68.31164469
2022-11-29T06:20:00+01:00,0.8421,0.830811414,219004,442139.2,45.67921127,53.22675942,65.63765337
2022-11-29T06:25:00+01:00,0.8408,0.830894909,178429,449059.85,29.70684684,43.55359067,60.87209804
2022-11-29T06:30:00+01:00,0.8399,0.830934637,91044,452926.65,8.551206992,27.97908837,57.74624838
2022-11-29T06:35:00+01:00,0.841,0.831034695,223233,449958.45,5.352702156,14.53691866,60.42138097
2022-11-29T06:40:00+01:00,0.8414,0.831065923,68281,420398.15,14.33962705,9.414512066,61.3789199
2022-11-29T06:45:00+01:00,0.8405,0.831125627,138604,395223.1,14.91790371,11.53674431,57.97999788
2022-11-29T06:50:00+01:00,0.8407,0.831170882,108495,378257.8,11.50309823,13.58687633,58.52957996
